"Date","Open","High","Low","Close","Volume"
"2023-03-31",223.67999267578125,232.69000244140625,223.05999755859375,232.3800048828125,2945206
"2023-04-28",232.2100067138672,241.6699981689453,222.1699981689453,231.60000610351562,10631253
"2023-05-31",231.5,234.5,216.77999877929688,218.85000610351562,9389514
"2023-06-30",218.55999755859375,237.58999633789062,217,235.5,12402983
"2023-07-31",234.82000732421875,236.24000549316406,206.4600067138672,211.3300018310547,14003514
"2023-08-31",210.97999572753906,216.13999938964844,195.2899932861328,206.75999450683594,16823082
"2023-09-29",207.85000610351562,216.9199981689453,201.02999877929688,208.9600067138672,11831877
"2023-10-31",209,237.125,203.39999389648438,235.88999938964844,8835550
"2023-11-30",237.4199981689453,246.89999389648438,232.77000427246094,246.3000030517578,11004563
"2023-12-29",245.99000549316406,249.52999877929688,234.00999450683594,241.1999969482422,8619128
"2024-01-31",240.72000122070312,252.22999572753906,237.5500030517578,246.3000030517578,5717150
"2024-02-29",244.49000549316406,278.8500061035156,242.5399932861328,272.6099853515625,5070283
"2024-03-28",271.20001220703125,276.1400146484375,269.1400146484375,275,6891713
"2024-04-30",274.6400146484375,274.6400146484375,245.0399932861328,251.13999938964844,10573779
"2024-05-31",250.97000122070312,257.9320068359375,248.0850067138672,255.2899932861328,9248221
"2024-06-28",253.6199951171875,267.2300109863281,252.21499633789062,262.1400146484375,9216848
"2024-07-31",263.4200134277344,285.989990234375,255.19000244140625,282.2799987792969,8585562
"2024-08-30",282.989990234375,294.2200012207031,271.010009765625,292.1099853515625,8716592
"2024-09-30",292.8999938964844,296.45001220703125,283.2900085449219,294.5299987792969,10725139
"2024-10-31",295.0199890136719,308.8699951171875,286.3500061035156,302.19000244140625,12858668
"2024-11-29",301.3800048828125,322.8800048828125,297.5400085449219,322,15096721
"2024-12-31",320.5,334.989990234375,305.9800109863281,313.239990234375,15781099
"2025-01-24",312.7699890136719,324.135009765625,305.8599853515625,322.3699951171875,7135618
